Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1701399,-,-,-,13.09,30.86,3,482,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Temperature,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,
2017,2,17,17,30,175,405,25.2,343,0,8,-4.4,261,157,0,326,13.75,65.5,0.34,959,2.5,18,5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,17,18,30,84,132,23.2,108,7,8,-4.5,105,16,7,108,15.47,79.41,0.34,960,2.5,14,4.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,17,19,30,0,0,21.5,0,0,8,-4.6,0,0,0,0,16.94,93.72,0.34,961,2.5,10,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,17,20,30,0,0,20.4,0,0,3,-4.8,0,0,0,0,17.85,108.12,0.34,962,2.5,9,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,17,21,30,0,0,19.4,0,0,8,-4.9,0,0,0,0,18.86,122.62,0.34,962,2.5,9,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,17,22,30,0,0,18.6,0,0,8,-5.2,0,0,0,0,19.42,137.18,0.34,962,2.5,8,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,17,23,30,0,0,17.8,0,0,3,-5.7,0,0,0,0,19.62,151.78,0.34,962,2.5,8,4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,0,30,0,0,17.1,0,0,8,-6.3,0,0,0,0,19.57,166.38,0.34,962,2.5,7,4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,1,30,0,0,16.5,0,0,8,-7,0,0,0,0,19.37,178.2,0.34,961,2.5,6,4.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,2,30,0,0,15.9,0,0,3,-7.5,0,0,0,0,19.28,164.18,0.34,961,2.5,4,4.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,3,30,0,0,15.4,0,0,1,-7.9,0,0,0,0,19.36,149.58,0.34,961,2.5,4,4.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,4,30,0,0,14.8,0,0,8,-7.9,0,0,0,0,20.15,134.97,0.34,961,2.5,6,4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,5,30,0,0,14.4,0,0,1,-7.5,0,0,0,0,21.27,120.41,0.34,962,2.5,7,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,6,30,0,0,14,0,0,1,-6.9,0,0,0,0,22.83,105.91,0.34,962,2.5,9,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,7,30,0,0,14.5,0,0,0,-6.2,0,0,0,0,23.3,91.52,0.34,963,2.4,13,4.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,8,30,98,225,16.5,148,0,0,-5,98,225,0,148,22.54,77.24,0.34,963,2.4,23,6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,9,30,176,469,19.3,387,0,0,-4.3,176,469,0,387,19.86,63.35,0.34,963,2.4,31,6.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,10,30,227,599,21.9,613,0,0,-4.7,227,599,0,613,16.46,49.98,0.34,963,2.4,35,5.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,11,30,259,675,24.3,793,0,0,-4.8,259,675,0,793,14.13,37.74,0.34,962,2.4,37,5.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,12,30,213,812,26.4,929,0,0,-4.4,213,812,0,929,12.83,28.17,0.34,961,2.4,35,4.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,13,30,225,810,27.9,961,0,0,-3.8,225,810,0,961,12.28,24.6,0.34,960,2.4,32,4.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,14,30,226,786,28.9,912,0,0,-3.2,226,786,0,912,12.15,29.32,0.34,959,2.4,31,4.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,15,30,227,718,29.2,781,0,8,-2.6,403,392,0,705,12.52,39.45,0.34,958,2.4,30,4.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,16,30,207,618,28.8,588,0,0,-2,207,618,0,588,13.32,51.92,0.34,958,2.4,28,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,17,30,165,448,27.3,351,0,1,-1.7,165,448,0,351,14.89,65.4,0.34,958,2.4,25,3.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,18,30,84,153,24.3,112,0,1,-0.2,84,153,0,112,19.86,79.33,0.34,959,2.4,18,2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,19,30,0,0,22.6,0,0,1,-0.5,0,0,0,0,21.49,93.66,0.34,960,2.4,11,2.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,20,30,0,0,22,0,0,1,-1.3,0,0,0,0,21.14,108.08,0.34,960,2.4,6,2.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,21,30,0,0,21.5,0,0,0,-2,0,0,0,0,20.59,122.59,0.34,961,2.5,4,3.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,22,30,0,0,20.9,0,0,1,-3,0,0,0,0,19.9,137.16,0.34,961,2.5,91,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,18,23,30,0,0,20.3,0,0,1,-4.1,0,0,0,0,19.03,151.77,0.34,961,2.5,359,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,0,30,0,0,19.5,0,0,1,-5,0,0,0,0,18.7,166.35,0.34,961,2.5,358,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,1,30,0,0,18.7,0,0,0,-5.6,0,0,0,0,18.68,177.89,0.34,960,2.5,356,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,2,30,0,0,18,0,0,1,-6.1,0,0,0,0,18.89,164.11,0.34,960,2.5,355,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,3,30,0,0,17.3,0,0,1,-6.2,0,0,0,0,19.49,149.51,0.34,960,2.6,267,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,4,30,0,0,16.8,0,0,1,-6.2,0,0,0,0,20.16,134.91,0.34,961,2.6,1,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,5,30,0,0,16.2,0,0,3,-6.1,0,0,0,0,21.12,120.34,0.34,961,2.6,5,3.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,6,30,0,0,15.8,0,0,4,-5.9,0,0,0,0,21.99,105.83,0.34,962,2.6,7,3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,7,30,0,0,16.3,0,0,3,-5.8,0,0,0,0,21.52,91.42,0.34,963,2.6,9,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,8,30,92,286,18.7,155,0,3,-5.3,45,0,0,45,19.19,77.12,0.34,963,2.5,16,4.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,9,30,151,555,22.1,401,0,0,-3.7,151,555,0,401,17.47,63.2,0.34,963,2.5,29,5.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,10,30,186,692,25.2,632,0,0,-3,186,692,0,632,15.27,49.79,0.34,963,2.5,37,5.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,11,30,206,766,27.7,814,0,0,-2.4,206,766,0,814,13.81,37.5,0.34,962,2.5,41,4.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,12,30,216,805,29.8,927,0,0,-1.1,216,805,0,927,13.44,27.85,0.34,961,2.6,43,4.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,13,30,217,818,31.3,963,0,0,0.4,217,818,0,963,13.77,24.24,0.34,960,2.6,44,4.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,14,30,209,807,32.1,915,0,0,1.6,209,807,0,915,14.38,29.03,0.34,959,2.7,43,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,15,30,207,748,32.3,786,0,0,2.5,207,748,0,786,15.19,39.25,0.34,958,2.7,41,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,16,30,185,663,31.9,595,0,0,3.2,185,663,0,595,16.26,51.78,0.34,958,2.7,38,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,17,30,147,508,30.3,360,0,0,3.5,147,508,0,360,18.23,65.3,0.34,958,2.7,31,3.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,18,30,79,213,27.2,119,0,0,4.3,79,213,0,119,23.05,79.26,0.34,959,2.7,22,1.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,19,30,0,0,25.3,0,0,0,3.7,0,0,0,0,24.71,93.61,0.34,959,2.7,13,2.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,20,30,0,0,24.6,0,0,0,3.1,0,0,0,0,24.63,108.04,0.34,960,2.7,9,2.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,21,30,0,0,23.9,0,0,0,2.4,0,0,0,0,24.48,122.56,0.34,960,2.7,6,3.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,22,30,0,0,23.1,0,0,0,1.6,0,0,0,0,24.23,137.14,0.34,960,2.7,5,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,19,23,30,0,0,22.2,0,0,0,0.5,0,0,0,0,23.67,151.75,0.34,960,2.7,4,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,0,30,0,0,21.3,0,0,1,-0.8,0,0,0,0,22.8,166.32,0.34,959,2.7,2,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,1,30,0,0,20.3,0,0,0,-1.9,0,0,0,0,22.29,177.57,0.34,959,2.7,90,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,2,30,0,0,19.4,0,0,0,-2.8,0,0,0,0,22.12,164.04,0.34,959,2.6,359,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,3,30,0,0,18.7,0,0,0,-3.3,0,0,0,0,22.34,149.45,0.34,959,2.6,358,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,4,30,0,0,18.1,0,0,0,-3.4,0,0,0,0,22.94,134.84,0.34,959,2.6,359,3.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,5,30,0,0,17.6,0,0,0,-3.4,0,0,0,0,23.65,120.26,0.34,960,2.6,270,3.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,6,30,0,0,17.3,0,0,0,-3.4,0,0,0,0,24.06,105.74,0.34,960,2.5,2,3.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,7,30,0,0,17.9,0,0,0,-3.5,0,0,0,0,23.07,91.32,0.34,961,2.5,5,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,8,30,89,316,20.4,161,0,0,-3.5,89,316,0,161,19.69,76.99,0.34,962,2.4,13,5.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,9,30,147,575,23.7,408,0,0,-3.1,147,575,0,408,16.69,63.05,0.34,962,2.3,23,6.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,10,30,187,696,26.8,638,0,0,-2.2,187,696,0,638,14.82,49.6,0.34,962,2.3,28,6.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,11,30,214,761,29.3,820,0,0,-1.6,214,761,0,820,13.36,37.25,0.34,961,2.2,30,5.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,12,30,173,882,31.3,955,0,0,-0.8,173,882,0,955,12.6,27.53,0.34,960,2.2,29,5.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,13,30,188,872,32.7,986,0,0,0.1,188,872,0,986,12.47,23.89,0.34,958,2.2,27,5.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,14,30,195,842,33.4,934,0,0,1.1,195,842,0,934,12.86,28.75,0.34,957,2.2,24,5.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,15,30,228,723,33.4,789,0,0,1.9,228,723,0,789,13.62,39.06,0.34,957,2.2,19,5.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,16,30,207,622,32.7,593,0,0,2.4,207,622,0,593,14.75,51.65,0.34,957,2.3,16,5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,17,30,165,456,31,356,0,0,2.8,165,456,0,356,16.64,65.2,0.34,957,2.3,12,4.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,18,30,85,170,27.9,116,0,0,3.3,85,170,0,116,20.64,79.19,0.34,957,2.3,8,3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,19,30,0,0,26,0,0,0,3.2,0,0,0,0,22.84,93.56,0.34,958,2.3,3,3.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,20,30,0,0,25.3,0,0,0,3,0,0,0,0,23.6,108,0.34,959,2.2,89,4.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,21,30,0,0,24.3,0,0,0,2.8,0,0,0,0,24.64,122.53,0.34,959,2.2,356,4.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,22,30,0,0,23,0,0,0,2.1,0,0,0,0,25.41,137.12,0.34,960,2.1,353,4.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,20,23,30,0,0,21.7,0,0,0,0.9,0,0,0,0,25.1,151.72,0.34,959,2,350,4.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,0,30,0,0,20.5,0,0,0,-0.7,0,0,0,0,24.11,166.27,0.34,959,1.9,349,4.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,1,30,0,0,19.5,0,0,0,-2.1,0,0,0,0,23.1,177.24,0.34,959,1.9,350,4.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,2,30,0,0,18.6,0,0,0,-3.3,0,0,0,0,22.41,163.95,0.34,958,1.8,351,4.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,3,30,0,0,17.8,0,0,0,-4.3,0,0,0,0,21.82,149.37,0.34,958,1.8,351,4.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,4,30,0,0,17.1,0,0,0,-5.4,0,0,0,0,21.1,134.76,0.34,958,1.7,351,4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,5,30,0,0,16.4,0,0,0,-6.4,0,0,0,0,20.42,120.17,0.34,958,1.7,352,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,6,30,0,0,15.9,0,0,0,-7.3,0,0,0,0,19.69,105.64,0.34,959,1.6,353,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,7,30,0,0,16.4,0,0,0,-8,0,0,0,0,17.96,91.21,0.34,960,1.6,267,4.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,8,30,93,327,18.8,167,0,0,-9.1,93,327,0,167,14.19,76.87,0.34,960,1.5,6,5.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,9,30,155,576,21.8,418,0,0,-9.6,155,576,0,418,11.32,62.9,0.34,961,1.5,15,6.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,10,30,203,687,24.7,649,0,0,-9,203,687,0,649,9.96,49.41,0.34,961,1.5,18,6.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,11,30,242,743,27.2,835,0,0,-7.9,242,743,0,835,9.41,37.01,0.34,960,1.4,19,6.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,12,30,248,790,29.1,951,0,0,-6.6,248,790,0,951,9.28,27.2,0.34,959,1.4,19,5.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,13,30,254,797,30.5,985,0,0,-5.4,254,797,0,985,9.4,23.53,0.34,958,1.4,18,5.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,14,30,251,780,31.3,936,0,0,-4.4,251,780,0,936,9.66,28.47,0.34,957,1.4,17,5.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,15,30,182,831,31.5,829,0,0,-4,182,831,0,829,9.89,38.87,0.34,956,1.4,14,5.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,16,30,173,735,30.9,630,0,0,-3.9,173,735,0,630,10.26,51.51,0.34,956,1.4,10,5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,17,30,146,564,29.1,384,0,0,-4.2,146,564,0,384,11.11,65.1,0.34,956,1.3,5,4.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,18,30,85,235,25.7,129,0,0,-4,85,235,0,129,13.8,79.12,0.34,957,1.3,89,3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,19,30,0,0,23.4,0,0,0,-5.1,0,0,0,0,14.6,93.5,0.34,958,1.3,354,3.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,20,30,0,0,22.4,0,0,0,-6.6,0,0,0,0,13.83,107.96,0.34,958,1.3,352,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,21,30,0,0,21.2,0,0,0,-7.7,0,0,0,0,13.64,122.5,0.34,959,1.3,350,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,22,30,0,0,19.9,0,0,0,-8.6,0,0,0,0,13.77,137.1,0.34,959,1.3,348,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,21,23,30,0,0,18.8,0,0,0,-9.4,0,0,0,0,13.83,151.7,0.34,959,1.3,345,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,0,30,0,0,17.9,0,0,0,-10.1,0,0,0,0,13.91,166.22,0.34,959,1.3,344,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,1,30,0,0,17,0,0,0,-10.4,0,0,0,0,14.37,176.9,0.34,959,1.3,342,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,2,30,0,0,16.2,0,0,0,-10.4,0,0,0,0,15.1,163.85,0.34,959,1.3,342,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,3,30,0,0,15.4,0,0,0,-10.2,0,0,0,0,16.12,149.29,0.34,959,1.3,342,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,4,30,0,0,14.7,0,0,0,-10,0,0,0,0,17.25,134.68,0.34,959,1.3,343,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,5,30,0,0,14.1,0,0,0,-9.6,0,0,0,0,18.39,120.09,0.34,960,1.3,344,3.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,6,30,0,0,13.7,0,0,0,-9.3,0,0,0,0,19.31,105.55,0.34,960,1.3,347,3.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,7,30,0,0,14.5,0,0,0,-9.2,0,0,0,0,18.59,91.1,0.34,961,1.3,351,3.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,8,30,98,315,17.2,170,0,0,-9,98,315,0,170,15.86,76.74,0.34,962,1.3,271,4.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,9,30,157,582,21,424,0,0,-8.9,157,582,0,424,12.57,62.74,0.34,962,1.4,15,6.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,10,30,199,705,24.1,659,0,0,-9.2,199,705,0,659,10.16,49.22,0.34,962,1.4,21,5.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,11,30,226,770,26.5,844,0,0,-9.6,226,770,0,844,8.59,36.75,0.34,961,1.4,21,5.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,12,30,229,823,28.4,964,0,0,-9.9,229,823,0,964,7.48,26.87,0.34,960,1.4,19,4.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,13,30,234,828,29.9,995,0,0,-9.9,234,828,0,995,6.88,23.17,0.34,958,1.5,15,4.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,14,30,234,807,30.7,945,0,0,-8.6,234,807,0,945,7.24,28.19,0.34,957,1.5,10,4.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,15,30,213,773,30.9,816,0,0,-6.8,213,773,0,816,8.25,38.68,0.34,957,1.6,6,4.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,16,30,197,675,30.3,618,0,0,-5.7,197,675,0,618,9.27,51.38,0.34,956,1.6,92,4.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,17,30,161,502,28.5,374,0,0,-5.5,161,502,0,374,10.46,65.01,0.34,957,1.6,359,3.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,18,30,88,194,25,125,0,0,-4.4,88,194,0,125,14.01,79.05,0.34,957,1.6,357,2.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,19,30,0,0,22.8,0,0,0,-5.3,0,0,0,0,14.87,93.46,0.34,958,1.6,355,2.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,20,30,0,0,21.9,0,0,0,-7,0,0,0,0,13.85,107.92,0.34,959,1.6,353,2.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,21,30,0,0,20.9,0,0,0,-8.5,0,0,0,0,13.04,122.48,0.34,960,1.6,352,2.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,22,30,0,0,19.9,0,0,0,-9.7,0,0,0,0,12.62,137.07,0.34,960,1.5,351,3.2,,,,,,,,,,,,,,,,,,,,,,,
2017,2,22,23,30,0,0,19,0,0,0,-10.5,0,0,0,0,12.59,151.68,0.34,960,1.5,351,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,0,30,0,0,17.9,0,0,0,-10.8,0,0,0,0,13.14,166.17,0.34,959,1.5,352,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,1,30,0,0,16.9,0,0,0,-10.8,0,0,0,0,14.01,176.54,0.34,959,1.4,352,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,2,30,0,0,16,0,0,0,-10.6,0,0,0,0,15.1,163.74,0.34,959,1.3,352,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,3,30,0,0,15.2,0,0,0,-10.2,0,0,0,0,16.43,149.2,0.35,959,1.3,354,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,4,30,0,0,14.5,0,0,0,-9.6,0,0,0,0,17.98,134.59,0.35,959,1.2,356,3.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,5,30,0,0,13.8,0,0,0,-8.9,0,0,0,0,19.81,119.99,0.35,960,1.2,268,3.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,6,30,0,0,13.4,0,0,1,-8.3,0,0,0,0,21.33,105.44,0.35,960,1.2,1,3.4,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,7,30,0,0,14.1,0,0,1,-7.8,0,0,0,0,21.19,90.98,0.35,961,1.1,4,3.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,8,30,100,315,16.9,174,0,3,-7.3,73,0,0,73,18.36,76.6,0.35,962,1.1,10,4.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,9,30,164,577,21.2,430,0,0,-7.1,164,577,0,430,14.25,62.58,0.35,962,1.1,22,6.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,10,30,218,683,24.7,666,0,0,-7.5,218,683,0,666,11.26,49.02,0.35,962,1,28,7.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,11,30,260,731,26.9,848,0,0,-7.8,260,731,0,848,9.65,36.5,0.35,961,1,30,6.7,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,12,30,327,694,28.7,947,0,0,-8.1,327,694,0,947,8.44,26.54,0.35,960,1,30,6.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,13,30,348,687,29.9,981,0,0,-8.5,348,687,0,981,7.65,22.8,0.35,959,0.9,29,5.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,14,30,353,650,30.6,927,0,0,-8.8,353,650,0,927,7.19,27.91,0.35,958,0.9,27,5.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,15,30,322,616,30.6,804,0,0,-8.9,322,616,0,804,7.13,38.49,0.35,957,0.8,25,5.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,16,30,286,509,29.9,605,0,0,-8.8,286,509,0,605,7.47,51.25,0.35,957,0.8,24,4.9,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,17,30,219,334,27.9,361,0,0,-8.3,219,334,0,361,8.72,64.92,0.35,957,0.8,22,4.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,18,30,98,81,24.1,113,0,0,-6.1,98,81,0,113,12.91,78.99,0.35,958,0.8,20,2.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,19,30,0,0,21.9,0,0,0,-5.7,0,0,0,0,15.21,93.41,0.35,958,0.8,18,2.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,20,30,0,0,21,0,0,0,-5.5,0,0,0,0,16.36,107.89,0.35,959,0.8,15,2.8,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,21,30,0,0,20.2,0,0,0,-5.2,0,0,0,0,17.56,122.45,0.35,959,0.9,12,3.1,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,22,30,0,0,19.3,0,0,0,-4.8,0,0,0,0,19.11,137.05,0.35,960,0.9,9,3.3,,,,,,,,,,,,,,,,,,,,,,,
2017,2,23,23,30,0,0,18.3,0,0,0,-4.4,0,0,0,0,21.06,151.65,0.35,959,0.9,5,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,24,0,30,0,0,17.2,0,0,0,-3.9,0,0,0,0,23.49,166.1,0.35,959,0.9,91,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,24,1,30,0,0,16.2,0,0,0,-3.3,0,0,0,0,26.05,176.19,0.35,959,0.8,358,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,24,2,30,0,0,15.3,0,0,0,-2.9,0,0,0,0,28.47,163.62,0.35,959,0.8,356,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,24,3,30,0,0,14.4,0,0,0,-2.6,0,0,0,0,30.74,149.11,0.34,959,0.8,355,3.6,,,,,,,,,,,,,,,,,,,,,,,
2017,2,24,4,30,0,0,13.7,0,0,0,-2.6,0,0,0,0,32.31,134.5,0.34,959,0.7,356,3.5,,,,,,,,,,,,,,,,,,,,,,,
2017,2,24,5,30,0,0,13.1,0,0,0,-2.7,0,0,0,0,33.33,119.9,0.34,959,0.7,357,3.5,,,,,,,,,,,,,,,,,,,,,,,
